CustomerID,last_transaction_date,days_since_last_transaction,total_lifetime_spend,avg_monthly_spend,active_months,spend_last_30_days,total_invoices,avg_basket_size,drop_in_spend_vs_30_day_avg,recency_score,tx_frequency_per_month,anomaly_flag,anomaly_score,priority_tier
13629.0,2011-11-16 13:21:00,23,7792.36,865.8177777777778,9,716.0,11,708.3963636363636,0.17303615336047104,0.938337801608579,1.2222222222222223,1,0.006452835617701769,No Action
13630.0,2011-12-04 15:16:00,5,2031.78,338.63,6,231.99999999999997,7,290.2542857142857,0.3148864542420932,0.9865951742627346,1.1666666666666667,1,0.09433769518909241,No Action
13631.0,2011-09-01 09:57:00,99,3070.42,614.0840000000001,5,0.0,11,279.1290909090909,1.0,0.7345844504021448,2.2,1,0.012808939102527506,No Action
13632.0,2011-11-15 10:51:00,24,2121.27,530.3175,4,452.14,5,424.254,0.14741640620948773,0.935656836461126,1.25,1,0.0914976785265123,No Action
13634.0,2011-11-06 13:40:00,33,1575.16,315.032,5,0.0,5,315.032,1.0,0.9115281501340482,1.0,1,0.12505012747205946,No Action
13635.0,2011-10-03 10:55:00,67,1071.03,1071.03,1,0.0,1,1071.03,1.0,0.8203753351206434,1.0,1,0.0817621836290946,No Action
13636.0,2011-11-03 10:30:00,36,949.12,189.824,5,0.0,5,189.824,1.0,0.903485254691689,1.0,1,0.12305760301192731,No Action
13637.0,2011-10-18 13:32:00,52,810.5,270.1666666666667,3,0.0,3,270.1666666666667,1.0,0.8605898123324397,1.0,1,0.14615439158771737,No Action
13638.0,2011-11-24 10:38:00,15,122.64,122.64,1,122.64,1,122.64,0.0,0.9597855227882037,1.0,1,0.10592586811571053,No Action
13639.0,2011-09-26 13:36:00,74,1033.34,1033.34,1,0.0,1,1033.34,1.0,0.8016085790884718,1.0,1,0.08822466624687952,No Action
13642.0,2011-05-08 12:34:00,215,354.8,354.8,1,0.0,1,354.8,1.0,0.4235924932975871,1.0,1,0.11104727331794262,No Action
13643.0,2011-11-08 15:37:00,31,519.44,173.14666666666668,3,0.0,3,173.14666666666668,1.0,0.9168900804289544,1.0,1,0.1367984627783817,No Action
13644.0,2011-11-23 14:07:00,16,2624.26,656.065,4,778.92,4,656.065,-0.18726040864853313,0.9571045576407506,1.0,1,0.07028081360611249,No Action
13645.0,2011-08-11 16:11:00,120,252.1,252.1,1,0.0,1,252.1,1.0,0.67828418230563,1.0,1,0.1296541157127028,No Action
13647.0,2011-11-30 12:00:00,9,1678.1200000000001,419.53000000000003,4,402.22,4,419.53000000000003,0.04126045813171883,0.9758713136729222,1.0,1,0.10596320842430318,No Action
13649.0,2011-03-28 11:51:00,256,346.6,173.3,2,0.0,2,173.3,1.0,0.3136729222520107,1.0,1,0.07540385129246485,No Action
13650.0,2011-11-23 12:22:00,16,1836.34,367.268,5,298.24,6,306.0566666666667,0.18794994391016906,0.9571045576407506,1.2,1,0.11384509163601259,No Action
13651.0,2011-11-04 14:59:00,35,94.2,47.1,2,0.0,2,47.1,1.0,0.9061662198391421,1.0,1,0.11770280120271798,No Action
13652.0,2011-10-25 08:51:00,45,1095.08,365.02666666666664,3,0.0,3,365.02666666666664,1.0,0.8793565683646113,1.0,1,0.14620160256366693,No Action
13654.0,2011-10-27 16:24:00,43,2707.33,541.466,5,0.0,6,451.22166666666664,1.0,0.8847184986595175,1.2,1,0.10050063467790654,No Action
13655.0,2011-08-17 14:25:00,114,932.97,466.485,2,0.0,2,466.485,1.0,0.6943699731903485,1.0,1,0.12359652779066882,No Action
13656.0,2011-06-28 10:31:00,164,379.65,189.825,2,0.0,2,189.825,1.0,0.5603217158176943,1.0,1,0.11373480687914111,No Action
13657.0,2011-11-29 12:32:00,10,382.14,191.07,2,229.8,2,191.07,-0.20270058093892301,0.9731903485254692,1.0,1,0.10466686012276771,No Action
13658.0,2011-11-30 10:13:00,9,2639.17,879.7233333333334,3,542.4,5,527.8340000000001,0.38344252170189874,0.9758713136729222,1.6666666666666667,1,0.05421495953548733,No Action
13659.0,2011-05-18 12:37:00,205,1573.2,786.6,2,0.0,2,786.6,1.0,0.45040214477211793,1.0,1,0.03196101909082161,No Action
13662.0,2011-09-15 12:04:00,85,897.76,299.25333333333333,3,0.0,3,299.25333333333333,1.0,0.7721179624664879,1.0,1,0.13960913459955104,No Action
13663.0,2011-06-13 15:44:00,179,189.47,189.47,1,0.0,1,189.47,1.0,0.5201072386058981,1.0,1,0.11400353831677229,No Action
13666.0,2011-10-10 15:39:00,60,84.65,42.325,2,0.0,3,28.21666666666667,1.0,0.839142091152815,1.5,1,0.0880293069199306,No Action
13667.0,2011-07-13 15:42:00,149,305.02,305.02,1,0.0,1,305.02,1.0,0.6005361930294906,1.0,1,0.1253879026685168,No Action
13668.0,2011-12-07 12:11:00,2,6363.59,530.2991666666667,12,1088.8600000000001,21,303.02809523809526,-1.0532938168549515,0.9946380697050938,1.75,-1,-0.03536106820800344,Tier 2: Low Risk / High Value
13669.0,2011-10-20 09:32:00,50,218.55,109.27499999999999,2,0.0,2,109.27499999999999,1.0,0.8659517426273459,1.0,1,0.13506669238373958,No Action
13670.0,2011-09-25 15:25:00,75,349.7,349.7,1,0.0,1,349.7,1.0,0.7989276139410187,1.0,1,0.14963120043042283,No Action
13672.0,2011-02-11 13:53:00,301,186.39000000000001,93.19500000000001,2,0.0,2,93.19500000000001,1.0,0.193029490616622,1.0,1,0.04050337705993662,No Action
13673.0,2011-11-21 12:11:00,18,396.92,396.92,1,183.32,2,198.45999999999998,0.5381437065403608,0.9517426273458445,2.0,1,0.07179774160115798,No Action
13675.0,2011-07-11 12:57:00,151,486.82000000000005,243.41000000000003,2,0.0,2,243.41000000000003,1.0,0.5951742627345844,1.0,1,0.11833826198687997,No Action
13678.0,2011-07-11 10:14:00,151,232.6,232.6,1,0.0,1,232.6,1.0,0.5951742627345844,1.0,1,0.12219777872083432,No Action
13680.0,2011-12-08 13:47:00,1,3722.42,1240.8066666666666,3,638.38,4,930.605,0.48551211308772246,0.9973190348525469,1.3333333333333333,1,0.009078399773029433,No Action
13681.0,2011-11-22 11:13:00,17,827.83,275.9433333333333,3,296.75,4,206.9575,-0.075401954507568,0.9544235924932976,1.3333333333333333,1,0.10856058894014248,No Action
13682.0,2011-06-05 14:06:00,187,59.5,59.5,1,0.0,1,59.5,1.0,0.49865951742627346,1.0,1,0.08512486320873819,No Action
13684.0,2011-02-27 10:13:00,285,67.23,67.23,1,0.0,1,67.23,1.0,0.23592493297587136,1.0,1,0.057244926095583626,No Action
13685.0,2011-12-07 11:41:00,2,3119.44,1559.72,2,1184.99,7,445.63428571428574,0.2402546610930167,0.9946380697050938,3.5,-1,-0.06583400843356157,Tier 1: High Risk / High Value
13686.0,2011-06-10 09:10:00,182,72.0,72.0,1,0.0,1,72.0,1.0,0.5120643431635389,1.0,1,0.0924362707467391,No Action
13689.0,2011-10-07 13:21:00,63,910.0,910.0,1,0.0,1,910.0,1.0,0.8310991957104558,1.0,1,0.09958471167077826,No Action
13690.0,2011-10-11 15:03:00,59,172.25,172.25,1,0.0,1,172.25,1.0,0.8418230563002681,1.0,1,0.1462015257993382,No Action
13692.0,2011-11-15 11:17:00,24,1488.32,496.10666666666674,3,616.74,3,496.10666666666674,-0.2431600731025584,0.935656836461126,1.0,1,0.08968167731495852,No Action
13694.0,2011-12-06 09:32:00,3,65039.62,5003.047692307692,13,7970.38,50,1300.7924,-0.5931049412650321,0.9919571045576407,3.8461538461538463,-1,-0.24540691393223635,Tier 1: High Risk / High Value
13695.0,2011-11-08 14:26:00,31,2504.13,278.2366666666667,9,0.0,15,166.942,1.0,0.9168900804289544,1.6666666666666667,1,0.04560864706547457,No Action
13697.0,2011-11-01 09:14:00,38,151.29999999999998,151.29999999999998,1,0.0,1,151.29999999999998,1.0,0.8981233243967829,1.0,1,0.13707935668119253,No Action
13699.0,2011-07-07 16:51:00,155,308.58000000000004,308.58000000000004,1,0.0,1,308.58000000000004,1.0,0.5844504021447721,1.0,1,0.12468364858612291,No Action
13700.0,2011-11-13 13:00:00,26,2265.12,323.5885714285714,7,308.1,10,226.512,0.04786501377410457,0.9302949061662198,1.4285714285714286,1,0.07062605181050252,No Action
13703.0,2011-01-25 13:10:00,318,99.5,99.5,1,0.0,1,99.5,1.0,0.14745308310991956,1.0,1,0.052574853823907475,No Action
13704.0,2011-12-04 15:13:00,5,2308.06,577.015,4,402.04,9,256.4511111111111,0.3032416834917636,0.9865951742627346,2.25,1,0.03972877505349237,No Action
13705.0,2011-12-02 12:32:00,7,711.86,237.28666666666666,3,189.18,3,237.28666666666666,0.2027364931306717,0.9812332439678284,1.0,1,0.11801262432538606,No Action
13706.0,2011-02-10 09:21:00,302,330.79,330.79,1,0.0,1,330.79,1.0,0.19034852546916892,1.0,1,0.07789237748525712,No Action
13707.0,2011-03-17 18:03:00,267,806.41,403.205,2,0.0,2,403.205,1.0,0.2841823056300268,1.0,1,0.05679413805217626,No Action
13708.0,2011-03-13 13:46:00,271,296.88,296.88,1,0.0,1,296.88,1.0,0.27345844504021444,1.0,1,0.0977726919596833,No Action
13709.0,2011-12-06 10:28:00,3,6328.05,1054.675,6,528.3100000000001,13,486.7730769230769,0.49907791499751103,0.9919571045576407,2.1666666666666665,-1,-0.002699871735860282,Tier 2: Low Risk / High Value
13710.0,2011-11-08 08:16:00,31,180.48,180.48,1,0.0,1,180.48,1.0,0.9168900804289544,1.0,1,0.13489494083292608,No Action
13711.0,2011-05-05 10:31:00,218,252.06,252.06,1,0.0,2,126.03,1.0,0.41554959785522794,2.0,1,0.02233049582757518,No Action
13712.0,2011-04-07 12:33:00,246,228.84,228.84,1,0.0,1,228.84,1.0,0.34048257372654156,1.0,1,0.10582963951104635,No Action
13715.0,2011-03-03 19:21:00,281,1079.34,359.78000000000003,3,0.0,5,215.86800000000002,1.0,0.2466487935656837,1.6666666666666667,-1,-0.0029955030210501166,Tier 4: Low Risk / Low Value
13716.0,2011-03-15 13:49:00,269,138.28,138.28,1,0.0,1,138.28,1.0,0.2788203753351206,1.0,1,0.09009925022560983,No Action
13717.0,2011-11-07 14:13:00,32,1445.01,240.835,6,0.0,6,240.835,1.0,0.9142091152815013,1.0,1,0.11303687851985089,No Action
13718.0,2011-04-07 13:24:00,246,306.55,153.275,2,0.0,2,153.275,1.0,0.34048257372654156,1.0,1,0.08527601552723685,No Action
13719.0,2011-11-24 15:26:00,15,1041.68,260.42,4,121.66000000000001,5,208.336,0.5328315797557791,0.9597855227882037,1.25,1,0.11337361106167348,No Action
13720.0,2011-08-15 12:46:00,116,799.9,199.975,4,0.0,4,199.975,1.0,0.6890080428954424,1.0,1,0.09886448213447996,No Action
13721.0,2011-11-03 14:05:00,36,524.14,524.14,1,0.0,1,524.14,1.0,0.903485254691689,1.0,1,0.1309809753699513,No Action
13722.0,2011-07-31 12:44:00,131,2375.41,1187.705,2,0.0,3,791.8033333333333,1.0,0.6487935656836461,1.5,1,0.02632948854281625,No Action
13723.0,2011-05-06 17:04:00,217,199.85000000000002,199.85000000000002,1,0.0,1,199.85000000000002,1.0,0.4182305630026809,1.0,1,0.11207795949633687,No Action
13725.0,2011-10-21 10:03:00,49,1980.56,396.11199999999997,5,0.0,8,247.57,1.0,0.868632707774799,1.6,1,0.08688318931697919,No Action
13726.0,2011-11-01 10:49:00,38,1079.6599999999999,539.83,2,0.0,2,539.83,1.0,0.8981233243967829,1.0,1,0.13346397119482756,No Action
13727.0,2011-11-11 09:46:00,28,333.48,333.48,1,110.4,2,166.74,0.6689456639078806,0.9249329758713136,2.0,1,0.06841838005705442,No Action
13728.0,2011-11-03 10:49:00,36,1016.14,169.35666666666665,6,0.0,6,169.35666666666665,1.0,0.903485254691689,1.0,1,0.11465489594224554,No Action
13730.0,2011-07-27 08:35:00,135,752.6,752.6,1,0.0,2,376.29999999999995,1.0,0.6380697050938338,2.0,1,0.03998830890122235,No Action
13731.0,2011-05-04 14:33:00,219,610.59,305.295,2,0.0,2,305.295,1.0,0.41286863270777485,1.0,1,0.09447524940568103,No Action
13732.0,2011-11-11 15:49:00,28,491.86,491.86,1,491.86,1,491.86,0.0,0.9249329758713136,1.0,1,0.09251862836118624,No Action
13735.0,2011-11-15 11:14:00,24,2885.2400000000002,721.31,4,483.99,4,721.31,0.32901249116191367,0.935656836461126,1.0,1,0.06682291190567113,No Action
13736.0,2011-12-04 15:19:00,5,731.9,365.95,2,374.37,2,365.95,-0.023008607733296944,0.9865951742627346,1.0,1,0.10788527934727338,No Action
13737.0,2011-05-23 16:32:00,200,339.59999999999997,339.59999999999997,1,0.0,1,339.59999999999997,1.0,0.46380697050938335,1.0,1,0.10909043391169249,No Action
13739.0,2011-11-21 13:35:00,18,216.9,216.9,1,216.9,1,216.9,0.0,0.9517426273458445,1.0,1,0.11732760023273925,No Action
13740.0,2011-04-13 10:32:00,240,350.75,350.75,1,0.0,1,350.75,1.0,0.35656836461126007,1.0,1,0.1021463439117784,No Action
13741.0,2011-09-29 09:19:00,71,668.4300000000001,222.81000000000003,3,0.0,3,222.81000000000003,1.0,0.8096514745308311,1.0,1,0.14524475581250063,No Action
13742.0,2011-11-23 11:07:00,16,3131.02,447.2885714285714,7,339.4,12,260.91833333333335,0.24120574126003666,0.9571045576407506,1.7142857142857142,1,0.0659702382339723,No Action
13743.0,2011-12-07 10:09:00,2,1341.6,223.6,6,275.76,7,191.65714285714284,-0.2332737030411449,0.9946380697050938,1.1666666666666667,1,0.07981976405779628,No Action
13744.0,2011-09-05 15:19:00,95,1156.36,578.18,2,0.0,2,578.18,1.0,0.7453083109919572,1.0,1,0.12365892147219748,No Action
13745.0,2011-06-30 16:43:00,162,300.04,300.04,1,0.0,1,300.04,1.0,0.5656836461126005,1.0,1,0.12142482996964421,No Action
13747.0,2010-12-01 10:37:00,373,79.6,79.6,1,0.0,1,79.6,1.0,0.0,1.0,-1,-0.004560339298639193,Tier 4: Low Risk / Low Value
13748.0,2011-09-05 09:45:00,95,948.25,316.0833333333333,3,0.0,5,189.65,1.0,0.7453083109919572,1.6666666666666667,1,0.0900184380462955,No Action
13750.0,2011-10-17 12:16:00,53,1647.26,329.452,5,0.0,5,329.452,1.0,0.8579088471849866,1.0,1,0.12180952397104478,No Action
13751.0,2011-02-24 15:56:00,288,296.25,296.25,1,0.0,1,296.25,1.0,0.2278820375335121,1.0,1,0.08807659766245951,No Action
13752.0,2011-08-07 14:16:00,124,1186.28,237.256,5,0.0,6,197.71333333333337,1.0,0.6675603217158177,1.2,1,0.07638751581380682,No Action
13753.0,2011-02-25 12:48:00,287,741.26,741.26,1,0.0,1,741.26,1.0,0.2305630026809652,1.0,1,0.020483609080198972,No Action
13754.0,2011-07-11 11:51:00,151,282.59999999999997,141.3,2,0.0,2,141.3,1.0,0.5951742627345844,1.0,1,0.11747574573577763,No Action
13755.0,2011-12-06 12:26:00,3,2161.35,720.4499999999999,3,1135.94,9,240.14999999999998,-0.5767090013186206,0.9919571045576407,3.0,-1,-0.03204440187279489,Tier 2: Low Risk / High Value
13756.0,2011-12-07 16:44:00,2,5189.52,576.6133333333333,9,1313.44,14,370.68,-1.277852286916709,0.9946380697050938,1.5555555555555556,-1,-0.018054278022536896,Tier 2: Low Risk / High Value
13758.0,2011-11-28 11:11:00,11,3190.55,638.11,5,512.81,7,455.79285714285714,0.19636112895895702,0.9705093833780161,1.4,1,0.08306484051239299,No Action
13759.0,2011-11-06 14:47:00,33,659.4100000000001,329.70500000000004,2,0.0,2,329.70500000000004,1.0,0.9115281501340482,1.0,1,0.14457410081462857,No Action
13760.0,2011-10-16 16:13:00,54,286.79,143.395,2,0.0,2,143.395,1.0,0.8552278820375335,1.0,1,0.14566354004384197,No Action
13761.0,2011-10-20 14:01:00,50,1070.65,535.325,2,0.0,2,535.325,1.0,0.8659517426273459,1.0,1,0.1354162642175057,No Action
13762.0,2011-05-05 09:15:00,218,306.72,306.72,1,0.0,1,306.72,1.0,0.41554959785522794,1.0,1,0.11281718656142237,No Action
13763.0,2011-10-07 15:13:00,63,1714.96,1714.96,1,0.0,1,1714.96,1.0,0.8310991957104558,1.0,1,0.02021598290364901,No Action
13764.0,2011-09-30 12:03:00,70,1521.76,507.25333333333333,3,0.0,3,507.25333333333333,1.0,0.8123324396782842,1.0,1,0.1315583738885966,No Action
13767.0,2011-12-07 15:00:00,2,17220.36,1435.03,12,3536.6800000000003,37,465.41513513513513,-1.4645338424980667,0.9946380697050938,3.0833333333333335,-1,-0.1723521049812402,Tier 1: High Risk / High Value
13769.0,2011-12-07 15:08:00,2,2796.51,310.72333333333336,9,317.92,10,279.651,-0.023161011403499333,0.9946380697050938,1.1111111111111112,1,0.06109343078345353,No Action
13771.0,2011-10-06 14:18:00,64,2634.45,878.15,3,0.0,4,658.6125,1.0,0.8284182305630027,1.3333333333333333,1,0.0890725013555475,No Action
13772.0,2011-11-06 11:43:00,33,1132.13,377.3766666666667,3,0.0,3,377.3766666666667,1.0,0.9115281501340482,1.0,1,0.1421267592405156,No Action
13774.0,2011-09-19 12:06:00,81,345.0,345.0,1,0.0,1,345.0,1.0,0.7828418230563002,1.0,1,0.14813947214004275,No Action
13777.0,2011-12-09 12:25:00,0,25977.16,1998.2430769230768,13,9002.31,33,787.1866666666666,-3.505112568117531,1.0,2.5384615384615383,-1,-0.21848808048396806,Tier 1: High Risk / High Value
13778.0,2011-08-28 15:25:00,103,178.7,178.7,1,0.0,1,178.7,1.0,0.7238605898123325,1.0,1,0.13498256284013793,No Action
13780.0,2011-12-02 13:49:00,7,360.01,180.00500000000002,2,243.73000000000002,2,180.00500000000002,-0.35401794394600145,0.9812332439678284,1.0,1,0.09889454970407335,No Action
13781.0,2011-04-03 12:08:00,250,127.84,127.84,1,0.0,1,127.84,1.0,0.3297587131367292,1.0,1,0.09195774718049254,No Action
13782.0,2011-11-27 11:54:00,12,912.0,182.4,5,170.06,6,152.0,0.06765350877192984,0.967828418230563,1.2,1,0.10341100636763462,No Action
13784.0,2011-11-30 09:33:00,9,2462.79,273.6433333333333,9,38.160000000000004,11,223.89,0.8605484024216438,0.9758713136729222,1.2222222222222223,1,0.06388058136827429,No Action
13786.0,2010-12-07 13:53:00,367,230.39999999999998,230.39999999999998,1,0.0,1,230.39999999999998,1.0,0.01608579088471851,1.0,1,0.029676797243535002,No Action
13787.0,2011-09-25 12:06:00,75,309.04,154.52,2,0.0,2,154.52,1.0,0.7989276139410187,1.0,1,0.14695368480874915,No Action
13790.0,2011-12-05 15:48:00,4,348.8,348.8,1,348.8,1,348.8,0.0,0.9892761394101877,1.0,1,0.10156513981190335,No Action
13791.0,2011-08-04 11:44:00,127,1516.0,758.0,2,0.0,2,758.0,1.0,0.6595174262734584,1.0,1,0.08390198345496658,No Action
13792.0,2011-10-04 14:31:00,66,195.55,97.775,2,0.0,2,97.775,1.0,0.8230563002680965,1.0,1,0.13651305803741998,No Action
13798.0,2011-12-08 15:51:00,1,37153.85,2857.9884615384613,13,3298.4100000000003,57,651.8219298245614,-0.1541019302171917,0.9973190348525469,4.384615384615385,-1,-0.20631457993868674,Tier 1: High Risk / High Value
13799.0,2011-08-15 12:07:00,116,688.86,344.42999999999995,2,0.0,2,344.42999999999995,1.0,0.6890080428954424,1.0,1,0.1299714530367584,No Action
13800.0,2011-02-03 12:27:00,309,558.32,558.32,1,0.0,1,558.32,1.0,0.17158176943699732,1.0,1,0.039809841519529765,No Action
13801.0,2011-10-04 10:15:00,66,324.8,324.8,1,0.0,1,324.8,1.0,0.8230563002680965,1.0,1,0.14910240837490019,No Action
13802.0,2011-07-24 10:54:00,138,4599.42,1533.14,3,0.0,3,1533.14,1.0,0.6300268096514745,1.0,-1,-0.034094254056541984,Tier 2: Low Risk / High Value
13803.0,2011-03-29 12:57:00,255,277.07,277.07,1,0.0,1,277.07,1.0,0.3163538873994638,1.0,1,0.1036585420974791,No Action
13804.0,2011-11-09 12:32:00,30,2635.79,658.9475,4,0.0,7,376.5414285714286,1.0,0.9195710455764075,1.75,1,0.08082087418095896,No Action
13805.0,2011-10-18 14:50:00,52,924.6,462.3,2,0.0,2,462.3,1.0,0.8605898123324397,1.0,1,0.14232402701585056,No Action
13806.0,2011-10-07 11:43:00,63,256.38,256.38,1,0.0,1,256.38,1.0,0.8310991957104558,1.0,1,0.14686306553004608,No Action
13807.0,2010-12-07 15:48:00,367,112.6,112.6,1,0.0,1,112.6,1.0,0.01608579088471851,1.0,1,0.020969620644371134,No Action
13808.0,2011-12-04 12:18:00,5,1747.66,582.5533333333334,3,229.16,5,349.53200000000004,0.6066282915441219,0.9865951742627346,1.6666666666666667,1,0.07325834489317795,No Action
13809.0,2011-02-07 13:15:00,305,155.05,155.05,1,0.0,1,155.05,1.0,0.18230563002680966,1.0,1,0.07545008741199388,No Action
13810.0,2011-11-11 08:33:00,28,1499.01,749.505,2,246.01,3,499.67,0.6717700348896939,0.9249329758713136,1.5,1,0.08307750247308143,No Action
13811.0,2011-06-09 09:54:00,183,814.5,407.25,2,0.0,3,271.5,1.0,0.5093833780160858,1.5,1,0.055771562825127186,No Action
13812.0,2011-10-28 14:27:00,42,539.0,269.5,2,0.0,3,179.66666666666666,1.0,0.8873994638069705,1.5,1,0.11675233400720447,No Action
13813.0,2011-10-31 10:38:00,39,1366.8600000000001,455.62000000000006,3,0.0,4,341.71500000000003,1.0,0.8954423592493298,1.3333333333333333,1,0.1255569094455578,No Action
13814.0,2011-09-08 13:48:00,92,1579.12,789.56,2,0.0,2,789.56,1.0,0.7533512064343164,1.0,1,0.09800741127832213,No Action
13815.0,2011-11-17 14:19:00,22,4027.36,1342.4533333333331,3,1049.61,4,1006.84,0.21814041953041194,0.9410187667560321,1.3333333333333333,-1,-0.002599535198119729,Tier 2: Low Risk / High Value
13816.0,2011-11-16 08:38:00,23,571.6700000000001,285.83500000000004,2,199.98000000000002,2,285.83500000000004,0.3003655955358861,0.938337801608579,1.0,1,0.12621618299261028,No Action
13817.0,2011-11-10 17:49:00,29,382.98,191.49,2,254.28,2,191.49,-0.3279022403258655,0.9222520107238605,1.0,1,0.09273250309134506,No Action
13819.0,2011-02-11 10:38:00,301,1140.35,570.175,2,0.0,3,380.1166666666666,1.0,0.193029490616622,1.5,-1,-0.0079569326959531,Tier 4: Low Risk / Low Value
13821.0,2011-07-18 09:49:00,144,385.64,192.82,2,0.0,2,192.82,1.0,0.613941018766756,1.0,1,0.11858862389465474,No Action
13822.0,2011-12-04 12:13:00,5,632.0,316.0,2,163.62,2,316.0,0.4822151898734177,0.9865951742627346,1.0,1,0.11510876902224815,No Action
13823.0,2011-11-21 10:22:00,18,957.66,478.83,2,307.24,2,478.83,0.3583526512540985,0.9517426273458445,1.0,1,0.11779722987093127,No Action
13824.0,2011-11-07 12:41:00,32,1698.94,339.788,5,0.0,5,339.788,1.0,0.9142091152815013,1.0,1,0.12422829869380259,No Action
13826.0,2011-06-16 13:48:00,176,189.5,189.5,1,0.0,1,189.5,1.0,0.5281501340482574,1.0,1,0.11441832489542181,No Action
13827.0,2011-10-13 12:38:00,57,412.05,206.025,2,0.0,3,137.35,1.0,0.8471849865951743,1.5,1,0.11948107376022349,No Action
13828.0,2011-11-17 16:02:00,22,209.49,209.49,1,209.49,1,209.49,0.0,0.9410187667560321,1.0,1,0.11670856753672865,No Action
13831.0,2011-11-23 15:41:00,16,2202.99,440.59799999999996,5,407.4,6,367.16499999999996,0.0753475957675704,0.9571045576407506,1.2,1,0.10307557071087409,No Action
13832.0,2011-11-20 15:36:00,19,52.199999999999996,52.199999999999996,1,52.199999999999996,1,52.199999999999996,0.0,0.9490616621983914,1.0,1,0.08482364575529394,No Action
13833.0,2011-07-03 13:27:00,159,384.8,384.8,1,0.0,1,384.8,1.0,0.5737265415549597,1.0,1,0.11670174696303764,No Action
13835.0,2011-11-14 15:37:00,25,834.57,208.64249999999998,4,91.66,4,208.64249999999998,0.560683945025582,0.9329758713136729,1.0,1,0.11841993330839135,No Action
13837.0,2011-05-12 12:10:00,211,271.24,135.62,2,0.0,2,135.62,1.0,0.4343163538873994,1.0,1,0.09826147610031566,No Action
13838.0,2011-12-04 11:00:00,5,691.73,230.57666666666668,3,212.14,4,172.9325,0.07995894351842495,0.9865951742627346,1.3333333333333333,1,0.10146147592016758,No Action
13841.0,2011-04-01 12:10:00,252,85.0,85.0,1,0.0,1,85.0,1.0,0.32439678284182305,1.0,1,0.07753884913671877,No Action
13842.0,2011-10-12 10:51:00,58,3385.62,376.18,9,0.0,9,376.18,1.0,0.8445040214477212,1.0,1,0.050611438586146196,No Action
13844.0,2011-11-28 13:21:00,11,361.62,361.62,1,361.62,1,361.62,0.0,0.9705093833780161,1.0,1,0.11085774907347223,No Action
13845.0,2011-10-06 08:25:00,64,312.98,312.98,1,0.0,1,312.98,1.0,0.8284182305630027,1.0,1,0.14927090444786512,No Action
13846.0,2011-11-15 12:07:00,24,865.0600000000001,288.3533333333333,3,201.13,3,288.3533333333333,0.30248768871523357,0.935656836461126,1.0,1,0.12423020019705056,No Action
13848.0,2011-09-08 12:58:00,92,1255.0,418.3333333333333,3,0.0,3,418.3333333333333,1.0,0.7533512064343164,1.0,1,0.12629685473711222,No Action
13849.0,2011-10-19 10:59:00,51,1537.95,768.9749999999999,2,0.0,2,768.9749999999999,1.0,0.8632707774798928,1.0,1,0.10852191033922409,No Action
13850.0,2011-08-02 14:04:00,129,1595.48,1595.48,1,0.0,1,1595.48,1.0,0.6541554959785523,1.0,-1,-0.006175936557252459,Tier 4: Low Risk / Low Value
13851.0,2011-09-05 12:36:00,95,2651.46,883.82,3,0.0,3,883.82,1.0,0.7453083109919572,1.0,1,0.07016767314713307,No Action
13853.0,2011-10-13 14:18:00,57,1090.14,1090.14,1,0.0,1,1090.14,1.0,0.8471849865951743,1.0,1,0.07963620655006742,No Action
13854.0,2011-12-01 09:06:00,8,8109.5199999999995,675.7933333333333,12,612.32,25,324.3808,0.09392417800313693,0.9785522788203753,2.0833333333333335,-1,-0.008677126717403949,Tier 2: Low Risk / High Value
13856.0,2011-06-24 10:03:00,168,388.5,194.25,2,0.0,3,129.5,1.0,0.549597855227882,1.5,1,0.07416513326371099,No Action
13858.0,2011-10-13 16:17:00,57,216.17,216.17,1,0.0,1,216.17,1.0,0.8471849865951743,1.0,1,0.14727547089132131,No Action
13859.0,2011-01-17 16:14:00,326,201.16,201.16,1,0.0,1,201.16,1.0,0.12600536193029488,1.0,1,0.06265411168079887,No Action
13860.0,2011-12-08 12:57:00,1,1245.9,311.475,4,628.09,5,249.18,-1.016502126976483,0.9973190348525469,1.25,1,0.04248742626648583,No Action
13862.0,2011-11-21 16:24:00,18,2209.36,276.17,8,119.66,8,276.17,0.5667161530941087,0.9517426273458445,1.0,1,0.07298807048398048,No Action
13863.0,2011-04-06 10:20:00,247,305.78,305.78,1,0.0,1,305.78,1.0,0.3378016085790885,1.0,1,0.1055327009336442,No Action
13865.0,2011-10-12 13:31:00,58,501.56,125.39,4,0.0,4,125.39,1.0,0.8445040214477212,1.0,1,0.12829308910711157,No Action
13866.0,2011-09-26 14:54:00,74,145.67000000000002,145.67000000000002,1,0.0,1,145.67000000000002,1.0,0.8016085790884718,1.0,1,0.14409791766668145,No Action
13867.0,2011-11-08 15:48:00,31,1015.29,338.43,3,0.0,3,338.43,1.0,0.9168900804289544,1.0,1,0.14171417138707332,No Action
13868.0,2011-12-02 16:32:00,7,3192.54,1596.27,2,2685.0,2,1596.27,-0.682046270367795,0.9812332439678284,1.0,-1,-0.07790122418147838,Tier 1: High Risk / High Value
13869.0,2011-08-08 13:53:00,123,3104.95,776.2375,4,0.0,4,776.2375,1.0,0.6702412868632708,1.0,1,0.047156528048896806,No Action
